182,45.00,45.00,0,0,1,1,190,,
183,60.00,60.00,0,0,1,1,191,,
184,95.00,95.00,3,0,1,1,192,,
185,95.00,95.00,5,0,1,1,193,,
186,113.00,113.00,0,0,1,1,194,,
187,40.00,40.00,0,0,1,1,195,,
188,45.00,45.00,0,0,1,1,196,,
189,45.00,45.00,0,0,1,1,197,,
190,60.00,60.00,0,0,1,1,198,,
191,140.00,140.00,0,0,1,1,199,,
192,50.00,50.00,0,0,1,1,200,,
193,35.00,35.00,4,10,1,1,201,,
194,50.00,50.00,2,0,1,1,203,,
195,38.00,38.00,0,0,1,1,204,,
196,35.00,35.00,0,0,1,1,205,,
197,45.00,45.00,2,0,1,1,206,,
198,45.00,45.00,0,0,1,1,207,,
199,120.00,120.00,1,0,1,1,208,,
200,75.00,75.00,0,0,1,1,209,,
201,100.00,100.00,0,0,1,1,210,,
202,60.00,60.00,1,0,1,1,211,,
203,60.00,60.00,0,0,1,1,212,,
204,72.00,72.00,0,0,1,1,213,,
205,70.00,70.00,0,0,1,1,214,,
206,65.00,65.00,0,0,1,1,215,,
207,79.00,79.00,0,0,1,1,216,,
208,76.00,76.00,2,0,1,1,217,,
209,105.00,105.00,0,0,1,1,218,,
210,102.00,102.00,0,0,1,1,219,,
211,87.00,87.00,1,0,1,1,220,,
212,126.00,126.00,0,0,1,1,222,,
213,9.00,9.00,0,0,1,1,223,,
214,222.00,222.00,0,0,1,1,224,,
215,469.00,469.00,0,0,1,1,225,,
216,8.00,8.00,25,0,1,1,226,,
217,50.00,50.00,0,0,1,1,227,,
218,75.00,75.00,2,0,1,1,228,,
219,45.00,45.00,2,0,1,1,229,,
220,102.00,102.00,0,0,1,1,231,,
221,68.00,68.00,0,0,1,1,232,,
222,85.00,85.00,1,0,1,1,233,,
223,42.00,42.00,0,0,1,1,234,,
224,43.00,43.00,0,0,1,1,235,,
225,50.00,50.00,0,0,1,1,236,,
226,35.00,35.00,0,0,1,1,237,,
227,305.00,305.00,0,0,1,1,238,,
228,12.00,12.00,0,0,1,1,239,,
229,25.00,25.00,0,0,1,1,240,,
230,20.00,20.00,0,0,1,1,241,,
231,20.00,20.00,0,0,1,1,242,,
232,32.00,32.00,10,0,1,1,243,,
233,20.00,20.00,0,0,1,1,244,,
234,7.00,7.00,0,0,1,1,245,,
235,245.00,245.00,0,0,1,1,246,,
236,185.00,185.00,0,0,1,1,247,,
237,110.00,110.00,0,0,1,1,248,,
238,142.00,142.00,1,0,1,1,249,,
239,32.00,32.00,3,0,1,1,250,,
240,145.00,145.00,0,0,1,1,251,,
241,275.00,275.00,0,0,1,1,252,,
242,3.00,3.00,0,0,1,1,253,,
243,45.00,45.00,0,0,1,1,254,,
244,36.00,36.00,0,0,1,1,255,,
245,3.00,3.00,0,0,1,1,256,,
246,28.00,28.00,0,0,1,1,257,,
247,50.00,50.00,0,0,1,1,259,,
248,93.00,93.00,0,0,1,1,260,,
249,45.00,45.00,0,0,1,1,262,,
250,49.00,49.00,0,0,1,1,263,,
251,46.00,46.00,0,0,1,1,264,,
252,42.00,42.00,0,0,1,1,265,,
253,500.00,500.00,0,0,1,1,266,,
254,20.00,20.00,0,0,1,1,267,,
255,88.00,88.00,0,0,1,1,268,,
256,340.00,340.00,0,0,1,1,270,,
257,230.00,230.00,0,0,1,1,271,,
258,195.00,195.00,0,0,1,1,273,,
259,10.00,10.00,5,0,1,1,275,,
260,150.00,150.00,7,0,1,1,277,,
261,130.00,130.00,4,0,1,1,278,,
262,80.00,80.00,0,0,1,1,279,,
263,330.00,330.00,0,0,1,1,280,,
264,100.00,100.00,0,0,1,1,281,,
265,90.00,90.00,0,0,1,1,282,,
266,10.00,10.00,4,0,1,1,283,,
267,12.00,12.00,2,0,1,1,284,,
268,10.00,10.00,7,0,1,1,285,,
269,26.00,26.00,0,0,1,1,286,,
270,65.00,65.00,0,0,1,1,287,,
271,85.00,85.00,0,0,1,1,288,,
272,10.00,10.00,3,0,1,1,289,,
273,15.00,15.00,12,0,1,1,290,,
274,8.00,8.00,0,0,1,1,291,,
275,42.00,42.00,5,0,1,1,292,,
276,12.00,12.00,7,0,1,1,293,,
277,14.00,14.00,32,0,1,1,294,,
278,30.00,30.00,1,0,1,1,295,,
279,8.00,8.00,42,0,1,1,296,,
280,1.50,1.50,8,0,1,1,297,,
281,8.00,8.00,0,0,1,1,298,,
282,250.00,250.00,0,0,1,1,299,,
283,123.00,123.00,0,0,1,1,301,,
284,165.00,165.00,0,0,1,1,302,,
285,40.00,40.00,0,0,1,1,303,,
286,69.00,69.00,0,0,1,1,304,,
287,38.00,38.00,2,0,1,1,305,,
288,33.00,33.00,3,0,1,1,306,,
289,45.00,45.00,3,0,1,1,307,,
290,38.00,38.00,4,0,1,1,308,,
291,2.50,2.50,60,0,1,1,309,,
292,2.00,2.00,151,0,1,1,310,,
293,5.00,5.00,0,0,1,1,311,,
294,75.00,75.00,2,0,1,1,312,,
295,50.00,50.00,0,0,1,1,313,,
296,59.00,59.00,3,0,1,1,314,,
297,60.00,60.00,9,0,1,1,315,,
298,40.00,40.00,5,0,1,1,316,,
299,90.00,90.00,2,0,1,1,317,,
300,48.00,48.00,0,0,1,1,318,,
301,49.00,49.00,2,0,1,1,319,,
302,345.00,345.00,4,0,1,1,320,,
303,229.00,229.00,0,0,1,1,321,,
304,70.00,70.00,0,0,1,1,322,,
305,375.00,375.00,0,0,1,1,323,,
306,398.00,398.00,0,0,1,1,324,,
307,35.00,35.00,28,0,1,1,325,,
308,28.00,28.00,15,0,1,1,326,,
309,88.00,88.00,2,0,1,1,327,,
310,35.00,35.00,10,0,1,1,328,,
311,30.00,30.00,0,0,1,1,329,,
312,60.00,60.00,2,0,1,1,330,,
313,65.00,65.00,0,0,1,1,331,,
314,102.00,102.00,0,0,1,1,332,,
315,80.00,80.00,2,0,1,1,333,,
316,60.00,60.00,0,0,1,1,334,,
317,55.00,55.00,2,0,1,1,335,,
318,55.00,55.00,3,0,1,1,336,,
319,95.00,95.00,2,0,1,1,337,,
320,13.00,13.00,0,0,1,1,338,,
321,36.00,36.00,0,0,1,1,339,,
322,20.00,20.00,6,0,1,1,340,,
323,50.00,50.00,0,0,1,1,341,,
324,16.00,16.00,0,0,1,1,342,,
325,20.00,20.00,0,0,1,1,343,,
326,18.00,18.00,0,0,1,1,344,,
327,52.00,52.00,0,0,1,1,345,,
328,20.00,20.00,0,0,1,1,346,,
329,48.00,48.00,0,0,1,1,347,,
330,15.00,15.00,0,0,1,1,348,,
331,19.00,19.00,0,0,1,1,349,,
332,32.00,32.00,0,0,1,1,350,,
333,13.00,13.00,0,0,1,1,351,,
334,20.00,20.00,3,0,1,1,352,,
335,20.00,20.00,0,0,1,1,353,,
336,45.00,45.00,0,0,1,1,354,,
337,15.00,15.00,0,0,1,1,355,,
338,20.00,20.00,0,0,1,1,356,,
339,16.00,16.00,0,0,1,1,357,,
340,20.00,20.00,0,0,1,1,358,,
341,22.00,22.00,0,0,1,1,359,,
342,22.00,22.00,0,0,1,1,360,,
343,20.00,20.00,0,0,1,1,361,,
344,22.00,22.00,1,0,1,1,362,,
345,29.00,29.00,0,0,1,1,363,,
346,39.00,39.00,0,0,1,1,364,,
347,45.00,45.00,0,0,1,1,365,,
348,22.00,22.00,1,0,1,1,366,,
349,20.00,20.00,0,0,1,1,367,,
350,19.00,19.00,0,0,1,1,368,,
351,25.00,25.00,4,0,1,1,369,,
352,15.00,15.00,0,0,1,1,370,,
353,15.00,15.00,0,0,1,1,371,,
354,12.00,12.00,1,0,1,1,372,,
355,5.00,5.00,3,0,1,1,373,,
356,10.00,10.00,1,0,1,1,374,,
357,28.00,28.00,2,0,1,1,375,,
358,16.00,16.00,2,0,1,1,376,,
359,98.00,98.00,0,0,1,1,377,,
360,75.00,75.00,2,0,1,1,378,,
361,68.00,68.00,0,0,1,1,379,,
362,48.00,48.00,0,0,1,1,380,,
363,178.00,178.00,1,0,1,1,381,,
364,129.00,129.00,0,0,1,1,382,,
365,65.00,65.00,0,0,1,1,383,,
366,40.00,40.00,0,0,1,1,384,,
367,110.00,110.00,0,0,1,1,385,,
368,120.00,120.00,0,0,1,1,386,,
369,20.00,20.00,13,0,1,1,387,,
370,7.00,7.00,0,0,1,1,388,,
371,9.00,9.00,4,0,1,1,389,,
372,20.00,20.00,12,0,1,1,390,,
373,35.00,35.00,1,0,1,1,391,,
374,36.00,36.00,1,0,1,1,392,,
375,49.00,49.00,0,0,1,1,393,,
376,30.00,30.00,2,0,1,1,394,,
377,28.00,28.00,5,0,1,1,395,,
378,85.00,85.00,0,0,1,1,396,,
379,95.00,95.00,0,0,1,1,397,,
380,160.00,160.00,0,0,1,1,398,,
381,75.00,75.00,0,0,1,1,399,,
382,155.00,155.00,0,0,1,1,400,,
383,2.00,2.00,18,0,1,1,401,,
384,1.00,1.00,0,0,1,1,402,,
385,11.00,11.00,5,0,1,1,403,,
386,16.00,16.00,7,0,1,1,404,,
387,1.50,1.50,46,0,1,1,405,,
388,2.00,2.00,39,0,1,1,406,,
389,2.50,2.50,20,0,1,1,407,,
390,3.00,3.00,19,0,1,1,408,,
391,4.00,4.00,6,0,1,1,409,,
392,7.00,7.00,14,0,1,1,410,,
393,0.50,0.50,83,0,1,1,411,,
394,15.00,15.00,10,0,1,1,412,,
395,18.00,18.00,23,0,1,1,413,,
396,12.00,12.00,3,0,1,1,414,,
397,26.00,26.00,3,0,1,1,415,,
398,18.00,18.00,0,0,1,1,416,,
399,5.00,5.00,34,0,1,1,417,,
400,29.00,29.00,2,0,1,1,418,,
401,40.00,40.00,5,0,1,1,419,,
402,98.00,98.00,0,0,1,1,420,,
403,24.00,24.00,3,0,1,1,421,,
404,29.00,29.00,2,0,1,1,422,,
405,59.00,59.00,8,0,1,1,423,,
406,48.00,48.00,2,0,1,1,424,,
407,75.00,75.00,5,0,1,1,425,,
408,20.00,20.00,0,0,1,1,426,,
409,25.00,25.00,3,0,1,1,427,,
410,19.00,19.00,2,0,1,1,428,,
411,9.00,9.00,8,0,1,1,429,,
412,10.00,10.00,114,0,1,1,430,,
413,12.00,12.00,0,0,1,1,431,,
414,20.00,20.00,3,0,1,1,432,,
415,20.00,20.00,12,0,1,1,433,,
416,25.00,25.00,17,0,1,1,434,,
417,28.00,28.00,1,0,1,1,435,,
418,39.00,39.00,2,0,1,1,436,,
419,15.00,15.00,10,0,1,1,437,,
420,18.00,18.00,9,0,1,1,438,,
421,12.00,12.00,76,0,1,1,439,,
422,8.00,8.00,10,0,1,1,440,,
423,10.00,10.00,4,0,1,1,441,,
424,7.00,7.00,8,0,1,1,442,,
425,16.00,16.00,29,0,1,1,443,,
426,18.00,18.00,4,0,1,1,444,,
427,20.00,20.00,11,0,1,1,445,,
428,8.00,8.00,39,0,1,1,446,,
429,7.00,7.00,17,0,1,1,447,,
430,5.00,5.00,21,0,1,1,448,,
431,15.00,15.00,10,0,1,1,449,,
432,620.00,620.00,0,0,1,1,450,,
433,10.00,10.00,25,0,1,1,451,,
434,17.00,17.00,0,0,1,1,452,,
435,40.00,40.00,2,0,1,1,453,,
436,55.00,55.00,2,0,1,1,454,,
437,8.00,8.00,2,0,1,1,455,,
438,118.00,118.00,1,0,1,1,456,,
439,150.00,150.00,0,0,1,1,457,,
440,202.00,202.00,0,0,1,1,458,,
441,36.00,36.00,0,0,1,1,459,,
442,22.00,22.00,1,0,1,1,460,,
443,7.00,7.00,5,0,1,1,461,,
444,10.00,10.00,31,0,1,1,462,,
445,288.00,28.00,0,0,1,1,463,,
446,60.00,60.00,2,0,1,1,464,,
447,85.00,85.00,2,0,1,1,465,,
448,14.00,14.00,38,0,1,1,466,,
449,40.00,40.00,2,0,1,1,467,,
450,185.00,185.00,2,0,1,1,468,,
451,130.00,130.00,0,0,1,1,469,,
452,120.00,120.00,0,0,1,1,470,,
453,30.00,30.00,0,0,1,1,471,,
454,35.00,35.00,2,0,1,1,473,,
455,48.00,48.00,2,0,1,1,474,,
456,23.00,23.00,1,0,1,1,475,,
457,2.00,2.00,41,0,1,1,476,,
458,2.00,2.00,8,0,1,1,477,,
459,72.00,72.00,0,0,1,1,478,,
460,5.00,5.00,86,0,1,1,479,,
461,130.00,130.00,1,0,1,1,480,,
462,28.00,28.00,0,0,1,1,481,,
463,48.00,48.00,0,0,1,1,482,,
464,45.00,45.00,2,0,1,1,483,,
465,38.00,38.00,3,0,1,1,484,,
466,35.00,35.00,0,0,1,1,485,,
467,285.00,285.00,0,0,1,1,486,,
468,70.00,70.00,0,0,1,1,487,,
469,27.00,27.00,0,0,1,1,488,,
470,67.00,67.00,0,0,1,1,489,,
471,78.00,78.00,0,0,1,1,490,,
472,46.00,46.00,0,0,1,1,491,,
473,105.00,105.00,0,0,1,1,492,,
474,28.00,28.00,0,0,1,1,493,,
475,267.00,267.00,1,0,1,1,494,,
476,160.00,160.00,0,0,1,1,495,,
477,145.00,145.00,0,0,1,1,496,,
478,160.00,160.00,0,0,1,1,497,,
479,40.00,40.00,2,0,1,1,498,,
480,8.00,8.00,6,0,1,1,500,,
481,8.00,8.00,3,0,1,1,501,,
482,8.00,8.00,0,0,1,1,502,,
483,10.00,10.00,0,0,1,1,503,,
484,350.00,350.00,0,0,1,1,504,,
485,150.00,150.00,0,0,1,1,505,,
486,180.00,180.00,0,0,1,1,506,,
487,162.00,162.00,0,0,1,1,507,,
488,193.00,193.00,0,0,1,1,509,,
489,105.00,105.00,0,0,1,1,510,,
490,115.00,115.00,0,0,1,1,512,,
491,135.00,135.00,0,0,1,1,514,,
492,87.00,87.00,0,0,1,1,515,,
493,45.00,45.00,2,0,1,1,517,,
494,45.00,45.00,0,0,1,1,518,,
495,50.00,50.00,2,0,1,1,519,,
496,1.50,1.50,0,0,1,1,520,,
497,58.00,58.00,0,0,1,1,521,,
498,11.00,11.00,0,0,1,1,522,,
499,8.00,8.00,0,0,1,1,523,,
500,75.00,75.00,0,0,1,1,524,,
501,55.00,55.00,1,0,1,1,525,,
502,60.00,60.00,1,0,1,1,526,,
503,45.00,45.00,1,0,1,1,527,,
504,55.00,55.00,2,0,1,1,528,,
505,25.00,25.00,1,0,1,1,529,,
506,32.00,32.00,1,0,1,1,530,,
507,14.00,14.00,4,0,1,1,531,,
508,22.00,22.00,0,0,1,1,532,,
509,110.00,110.00,1,0,1,1,533,,
510,10.00,10.00,0,0,1,1,534,,
511,48.00,48.00,1,0,1,1,535,,
512,15.00,15.00,14,0,1,1,536,,
513,9.00,9.00,0,0,1,1,537,,
514,13.00,13.00,3,0,1,1,538,,
515,1.00,1.00,0,0,1,1,539,,
516,1.00,1.00,0,0,1,1,540,,
517,5.00,5.00,0,0,1,1,541,,
518,30.00,30.00,5,0,1,1,542,,
519,10.00,10.00,3,0,1,1,543,,
520,15.00,15.00,30,0,1,1,544,,
521,37.00,37.00,1,0,1,1,545,,
522,50.00,50.00,0,0,1,1,546,,
523,20.00,20.00,6,0,1,1,547,,
524,13.00,13.00,13,0,1,1,548,,
525,11.00,11.00,5,0,1,1,549,,
526,15.00,15.00,2,0,1,1,550,,
527,13.00,13.00,9,0,1,1,551,,
528,9.00,9.00,7,0,1,1,552,,
529,6.00,6.00,0,0,1,1,553,,
530,9.00,9.00,2,0,1,1,554,,
531,5.00,5.00,56,0,1,1,555,,
532,30.00,30.00,0,0,1,1,556,,
533,50.00,50.00,1,0,1,1,557,,
534,1.50,1.50,48,0,1,1,558,,
535,85.00,85.00,12,0,1,1,559,,
536,1.50,1.50,0,0,1,1,560,,
537,8.00,8.00,15,0,1,1,561,,
538,21.00,21.00,8,0,1,1,563,,
539,42.00,42.00,4,0,1,1,564,,
540,13.00,13.00,19,0,1,1,565,,
541,16.00,16.00,7,0,1,1,566,,
542,16.00,16.00,21,0,1,1,567,,
543,36.00,36.00,3,0,1,1,568,,
544,55.00,55.00,2,0,1,1,569,,
545,16.00,16.00,0,0,1,1,570,,
546,10.00,10.00,0,0,1,1,571,,
547,24.00,24.00,0,0,1,1,572,,
548,26.00,26.00,17,0,1,1,573,,
549,26.00,26.00,6,0,1,1,574,,
550,50.00,50.00,3,0,1,1,575,,
551,40.00,40.00,1,0,1,1,576,,
552,38.00,38.00,0,0,1,1,577,,
553,72.00,72.00,0,0,1,1,578,,
554,13.00,13.00,6,0,1,1,579,,
555,22.00,22.00,0,0,1,1,580,,
556,10.00,10.00,2,0,1,1,581,,
557,40.00,40.00,6,0,1,1,582,,
558,18.00,18.00,14,0,1,1,583,,
559,15.00,15.00,0,0,1,1,584,,
560,7.00,7.00,0,0,1,1,585,,
561,10.00,10.00,0,0,1,1,586,,
562,40.00,40.00,0,0,1,1,587,,
563,45.00,45.00,0,0,1,1,588,,
564,35.00,35.00,1,0,1,1,590,,
565,30.00,30.00,2,0,1,1,591,,
566,45.00,45.00,0,0,1,1,592,,
567,40.00,40.00,1,0,1,1,593,,
568,85.00,85.00,0,0,1,1,594,,
569,70.00,70.00,3,0,1,1,595,,
570,20.00,20.00,1,0,1,1,596,,
571,180.00,180.00,0,0,1,1,597,,
572,400.00,400.00,1,0,1,1,598,,
573,380.00,380.00,0,0,1,1,599,,
574,400.00,400.00,1,0,1,1,600,,
575,33.00,33.00,1,0,1,1,601,,
576,40.00,40.00,0,0,1,1,602,,
577,30.00,30.00,0,0,1,1,603,,
578,12.00,12.00,6,0,1,1,604,,
579,18.00,18.00,5,0,1,1,605,,
580,25.00,25.00,0,0,1,1,606,,
581,32.00,32.00,3,0,1,1,607,,
582,16.00,16.00,5,0,1,1,608,,
583,35.00,35.00,3,0,1,1,609,,
584,55.00,55.00,1,0,1,1,610,,
585,45.00,45.00,2,0,1,1,611,,
586,35.00,35.00,2,0,1,1,612,,
587,35.00,35.00,2,0,1,1,613,,
588,74.00,74.00,0,0,1,1,614,,
589,15.00,15.00,2,0,1,1,615,,
590,18.00,18.00,0,0,1,1,616,,
591,105.00,105.00,0,0,1,1,617,,
592,120.00,120.00,0,0,1,1,618,,
593,60.00,60.00,0,0,1,1,619,,
594,60.00,60.00,0,0,1,1,620,,
595,5.00,5.00,10,0,1,1,621,,
596,26.00,26.00,8,0,1,1,622,,
597,10.00,10.00,3,0,1,1,623,,
598,10.00,10.00,20,0,1,1,624,,
599,16.00,16.00,1,0,1,1,625,,
600,1.00,1.00,228,0,1,1,626,,
601,30.00,30.00,0,0,1,1,627,,
602,30.00,30.00,1,0,1,1,628,,
603,11.00,11.00,103,0,1,1,629,,
604,28.00,28.00,0,0,1,1,630,,
605,185.00,185.00,1,0,1,1,631,,
606,125.00,125.00,2,0,1,1,632,,
607,65.00,65.00,2,0,1,1,633,,
608,45.00,45.00,3,0,1,1,634,,
609,35.00,35.00,3,0,1,1,635,,
610,105.00,105.00,0,0,1,1,636,,
611,200.00,200.00,1,0,1,1,637,,
612,125.00,125.00,0,0,1,1,638,,
613,125.00,125.00,0,0,1,1,639,,
614,138.00,138.00,0,0,1,1,640,,
615,2.50,2.50,47,0,1,1,641,,
616,70.00,70.00,0,0,1,1,642,,
617,67.00,67.00,0,0,1,1,643,,
618,130.00,130.00,0,0,1,1,644,,
619,116.00,116.00,0,0,1,1,645,,
620,15.00,15.00,0,0,1,1,646,,
621,95.00,95.00,3,0,1,1,647,,
622,85.00,85.00,3,0,1,1,648,,
623,65.00,65.00,0,0,1,1,649,,
624,115.00,115.00,0,0,1,1,650,,
625,28.00,28.00,1,0,1,1,651,,
626,162.00,162.00,0,0,1,1,652,,
627,10.00,10.00,0,0,1,1,653,,
628,12.00,12.00,8,0,1,1,654,,
629,3.00,3.00,1328,0,1,1,655,,
630,5.00,5.00,170,0,1,1,656,,
631,6.00,6.00,46,0,1,1,657,,
632,15.00,15.00,21,0,1,1,658,,
633,5.00,5.00,89,0,1,1,659,,
634,1.00,1.00,100,0,1,1,660,,
635,2.00,2.00,1,0,1,1,661,,
636,4.50,4.50,48,0,1,1,662,,
