129,33,33,7,0,1,1,133,asdfgh,asdfgh
130,50,50,10,0,1,1,134,asdfgh,asdfgh
131,13,13,0,0,1,1,135,asdfgh,asdfgh
132,80,80,5,0,1,1,136,asdfgh,asdfgh
133,30,30,15,0,1,1,137,asdfgh,asdfgh
134,17,17,0,0,1,1,138,asdfgh,asdfgh
135,1300,1300,0,0,1,1,139,asdfgh,asdfgh
136,80,80,0,0,1,1,140,asdfgh,asdfgh
137,358,358,0,0,1,1,142,asdfgh,asdfgh
138,13,13,6,0,1,1,143,asdfgh,asdfgh
139,55,55,0,0,1,1,144,asdfgh,asdfgh
140,20,20,11,0,1,1,145,asdfgh,asdfgh
141,12,12,15,0,1,1,146,asdfgh,asdfgh
142,15,15,0,0,1,1,147,asdfgh,asdfgh
143,15,15,0,0,1,1,148,asdfgh,asdfgh
144,10,10,10,0,1,1,149,asdfgh,asdfgh
145,10,10,10,0,1,1,150,asdfgh,asdfgh
146,13,13,0,0,1,1,151,asdfgh,asdfgh
147,99,99,0,0,1,1,152,asdfgh,asdfgh
148,95,95,0,0,1,1,153,asdfgh,asdfgh
149,57,57,12,0,1,1,154,asdfgh,asdfgh
150,105,105,0,0,1,1,155,asdfgh,asdfgh
151,65,65,0,0,1,1,156,asdfgh,asdfgh
152,60,60,0,0,1,1,157,asdfgh,asdfgh
153,45,45,0,0,1,1,158,asdfgh,asdfgh
154,82,82,2,0,1,1,159,asdfgh,asdfgh
155,55,55,0,0,1,1,160,asdfgh,asdfgh
156,64,64,0,0,1,1,161,asdfgh,asdfgh
157,32,32,0,0,1,1,164,asdfgh,asdfgh
158,60,60,0,0,1,1,165,asdfgh,asdfgh
159,4,4,1,0,1,1,166,asdfgh,asdfgh
160,28,28,0,0,1,1,167,asdfgh,asdfgh
161,350,350,0,0,1,1,169,asdfgh,asdfgh
162,40,40,0,0,1,1,170,asdfgh,asdfgh
163,24,24,0,0,1,1,171,asdfgh,asdfgh
164,70,70,0,0,1,1,172,asdfgh,asdfgh
165,65,65,1,0,1,1,173,asdfgh,asdfgh
166,45,45,0,0,1,1,174,asdfgh,asdfgh
167,35,35,0,0,1,1,175,asdfgh,asdfgh
168,45,45,1,0,1,1,176,asdfgh,asdfgh
169,35,35,0,0,1,1,177,asdfgh,asdfgh
170,35,35,0,0,1,1,178,asdfgh,asdfgh
171,55,55,0,0,1,1,179,asdfgh,asdfgh
172,45,45,0,0,1,1,180,asdfgh,asdfgh
173,35,35,3,0,1,1,181,asdfgh,asdfgh
174,30,30,0,0,1,1,182,asdfgh,asdfgh
175,28,28,3,0,1,1,183,asdfgh,asdfgh
176,80,80,2,0,1,1,184,asdfgh,asdfgh
177,90,90,2,0,1,1,185,asdfgh,asdfgh
178,35,35,0,0,1,1,186,asdfgh,asdfgh
179,65,65,0,0,1,1,187,asdfgh,asdfgh
180,35,35,0,0,1,1,188,asdfgh,asdfgh
181,55,55,1,0,1,1,189,asdfgh,asdfgh
182,45,45,0,0,1,1,190,asdfgh,asdfgh
183,60,60,0,0,1,1,191,asdfgh,asdfgh
184,95,95,3,0,1,1,192,asdfgh,asdfgh
185,95,95,5,0,1,1,193,asdfgh,asdfgh
186,113,113,0,0,1,1,194,asdfgh,asdfgh
187,40,40,0,0,1,1,195,asdfgh,asdfgh
188,45,45,0,0,1,1,196,asdfgh,asdfgh
189,45,45,0,0,1,1,197,asdfgh,asdfgh
190,60,60,0,0,1,1,198,asdfgh,asdfgh
191,140,140,0,0,1,1,199,asdfgh,asdfgh
192,50,50,0,0,1,1,200,asdfgh,asdfgh
193,35,35,4,10,1,1,201,asdfgh,asdfgh
194,50,50,2,0,1,1,203,asdfgh,asdfgh
195,38,38,0,0,1,1,204,asdfgh,asdfgh
196,35,35,0,0,1,1,205,asdfgh,asdfgh
197,45,45,2,0,1,1,206,asdfgh,asdfgh
198,45,45,0,0,1,1,207,asdfgh,asdfgh
199,120,120,1,0,1,1,208,asdfgh,asdfgh
200,75,75,0,0,1,1,209,asdfgh,asdfgh
201,100,100,0,0,1,1,210,asdfgh,asdfgh
202,60,60,1,0,1,1,211,asdfgh,asdfgh
203,60,60,0,0,1,1,212,asdfgh,asdfgh
204,72,72,0,0,1,1,213,asdfgh,asdfgh
205,70,70,0,0,1,1,214,asdfgh,asdfgh
206,65,65,0,0,1,1,215,asdfgh,asdfgh
207,79,79,0,0,1,1,216,asdfgh,asdfgh
208,76,76,2,0,1,1,217,asdfgh,asdfgh
209,105,105,0,0,1,1,218,asdfgh,asdfgh
210,102,102,0,0,1,1,219,asdfgh,asdfgh
211,87,87,1,0,1,1,220,asdfgh,asdfgh
212,126,126,0,0,1,1,222,asdfgh,asdfgh
213,9,9,0,0,1,1,223,asdfgh,asdfgh
214,222,222,0,0,1,1,224,asdfgh,asdfgh
215,469,469,0,0,1,1,225,asdfgh,asdfgh
216,8,8,25,0,1,1,226,asdfgh,asdfgh
217,50,50,0,0,1,1,227,asdfgh,asdfgh
218,75,75,2,0,1,1,228,asdfgh,asdfgh
219,45,45,2,0,1,1,229,asdfgh,asdfgh
220,102,102,0,0,1,1,231,asdfgh,asdfgh
221,68,68,0,0,1,1,232,asdfgh,asdfgh
222,85,85,1,0,1,1,233,asdfgh,asdfgh
223,42,42,0,0,1,1,234,asdfgh,asdfgh
224,43,43,0,0,1,1,235,asdfgh,asdfgh
225,50,50,0,0,1,1,236,asdfgh,asdfgh
226,35,35,0,0,1,1,237,asdfgh,asdfgh
227,305,305,0,0,1,1,238,asdfgh,asdfgh
228,12,12,0,0,1,1,239,asdfgh,asdfgh
229,25,25,0,0,1,1,240,asdfgh,asdfgh
230,20,20,0,0,1,1,241,asdfgh,asdfgh
231,20,20,0,0,1,1,242,asdfgh,asdfgh
232,32,32,10,0,1,1,243,asdfgh,asdfgh
233,20,20,0,0,1,1,244,asdfgh,asdfgh
234,7,7,0,0,1,1,245,asdfgh,asdfgh
235,245,245,0,0,1,1,246,asdfgh,asdfgh
236,185,185,0,0,1,1,247,asdfgh,asdfgh
237,110,110,0,0,1,1,248,asdfgh,asdfgh
238,142,142,1,0,1,1,249,asdfgh,asdfgh
239,32,32,3,0,1,1,250,asdfgh,asdfgh
240,145,145,0,0,1,1,251,asdfgh,asdfgh
241,275,275,0,0,1,1,252,asdfgh,asdfgh
242,3,3,0,0,1,1,253,asdfgh,asdfgh
243,45,45,0,0,1,1,254,asdfgh,asdfgh
244,36,36,0,0,1,1,255,asdfgh,asdfgh
245,3,3,0,0,1,1,256,asdfgh,asdfgh
246,28,28,0,0,1,1,257,asdfgh,asdfgh
247,50,50,0,0,1,1,259,asdfgh,asdfgh
248,93,93,0,0,1,1,260,asdfgh,asdfgh
249,45,45,0,0,1,1,262,asdfgh,asdfgh
250,49,49,0,0,1,1,263,asdfgh,asdfgh
251,46,46,0,0,1,1,264,asdfgh,asdfgh
252,42,42,0,0,1,1,265,asdfgh,asdfgh
253,500,500,0,0,1,1,266,asdfgh,asdfgh
254,20,20,0,0,1,1,267,asdfgh,asdfgh
255,88,88,0,0,1,1,268,asdfgh,asdfgh
256,340,340,0,0,1,1,270,asdfgh,asdfgh
257,230,230,0,0,1,1,271,asdfgh,asdfgh
258,195,195,0,0,1,1,273,asdfgh,asdfgh
259,10,10,5,0,1,1,275,asdfgh,asdfgh
260,150,150,7,0,1,1,277,asdfgh,asdfgh
261,130,130,4,0,1,1,278,asdfgh,asdfgh
262,80,80,0,0,1,1,279,asdfgh,asdfgh
263,330,330,0,0,1,1,280,asdfgh,asdfgh
264,100,100,0,0,1,1,281,asdfgh,asdfgh
265,90,90,0,0,1,1,282,asdfgh,asdfgh
266,10,10,4,0,1,1,283,asdfgh,asdfgh
267,12,12,2,0,1,1,284,asdfgh,asdfgh
268,10,10,7,0,1,1,285,asdfgh,asdfgh
269,26,26,0,0,1,1,286,asdfgh,asdfgh
270,65,65,0,0,1,1,287,asdfgh,asdfgh
271,85,85,0,0,1,1,288,asdfgh,asdfgh
272,10,10,3,0,1,1,289,asdfgh,asdfgh
273,15,15,12,0,1,1,290,asdfgh,asdfgh
274,8,8,0,0,1,1,291,asdfgh,asdfgh
275,42,42,5,0,1,1,292,asdfgh,asdfgh
276,12,12,7,0,1,1,293,asdfgh,asdfgh
277,14,14,32,0,1,1,294,asdfgh,asdfgh
278,30,30,1,0,1,1,295,asdfgh,asdfgh
279,8,8,42,0,1,1,296,asdfgh,asdfgh
280,1.5,1.5,8,0,1,1,297,asdfgh,asdfgh
281,8,8,0,0,1,1,298,asdfgh,asdfgh
282,250,250,0,0,1,1,299,asdfgh,asdfgh
283,123,123,0,0,1,1,301,asdfgh,asdfgh
284,165,165,0,0,1,1,302,asdfgh,asdfgh
285,40,40,0,0,1,1,303,asdfgh,asdfgh
286,69,69,0,0,1,1,304,asdfgh,asdfgh
287,38,38,2,0,1,1,305,asdfgh,asdfgh
288,33,33,3,0,1,1,306,asdfgh,asdfgh
289,45,45,3,0,1,1,307,asdfgh,asdfgh
290,38,38,4,0,1,1,308,asdfgh,asdfgh
291,2.5,2.5,60,0,1,1,309,asdfgh,asdfgh
292,2,2,151,0,1,1,310,asdfgh,asdfgh
293,5,5,0,0,1,1,311,asdfgh,asdfgh
294,75,75,2,0,1,1,312,asdfgh,asdfgh
295,50,50,0,0,1,1,313,asdfgh,asdfgh
296,59,59,3,0,1,1,314,asdfgh,asdfgh
297,60,60,9,0,1,1,315,asdfgh,asdfgh
298,40,40,5,0,1,1,316,asdfgh,asdfgh
299,90,90,2,0,1,1,317,asdfgh,asdfgh
300,48,48,0,0,1,1,318,asdfgh,asdfgh
301,49,49,2,0,1,1,319,asdfgh,asdfgh
302,345,345,4,0,1,1,320,asdfgh,asdfgh
303,229,229,0,0,1,1,321,asdfgh,asdfgh
304,70,70,0,0,1,1,322,asdfgh,asdfgh
305,375,375,0,0,1,1,323,asdfgh,asdfgh
306,398,398,0,0,1,1,324,asdfgh,asdfgh
307,35,35,28,0,1,1,325,asdfgh,asdfgh
308,28,28,15,0,1,1,326,asdfgh,asdfgh
309,88,88,2,0,1,1,327,asdfgh,asdfgh
310,35,35,10,0,1,1,328,asdfgh,asdfgh
311,30,30,0,0,1,1,329,asdfgh,asdfgh
312,60,60,2,0,1,1,330,asdfgh,asdfgh
313,65,65,0,0,1,1,331,asdfgh,asdfgh
314,102,102,0,0,1,1,332,asdfgh,asdfgh
315,80,80,2,0,1,1,333,asdfgh,asdfgh
316,60,60,0,0,1,1,334,asdfgh,asdfgh
317,55,55,2,0,1,1,335,asdfgh,asdfgh
318,55,55,3,0,1,1,336,asdfgh,asdfgh
319,95,95,2,0,1,1,337,asdfgh,asdfgh
320,13,13,0,0,1,1,338,asdfgh,asdfgh
321,36,36,0,0,1,1,339,asdfgh,asdfgh
322,20,20,6,0,1,1,340,asdfgh,asdfgh
323,50,50,0,0,1,1,341,asdfgh,asdfgh
324,16,16,0,0,1,1,342,asdfgh,asdfgh
325,20,20,0,0,1,1,343,asdfgh,asdfgh
326,18,18,0,0,1,1,344,asdfgh,asdfgh
327,52,52,0,0,1,1,345,asdfgh,asdfgh
328,20,20,0,0,1,1,346,asdfgh,asdfgh
329,48,48,0,0,1,1,347,asdfgh,asdfgh
330,15,15,0,0,1,1,348,asdfgh,asdfgh
331,19,19,0,0,1,1,349,asdfgh,asdfgh
332,32,32,0,0,1,1,350,asdfgh,asdfgh
333,13,13,0,0,1,1,351,asdfgh,asdfgh
334,20,20,3,0,1,1,352,asdfgh,asdfgh
335,20,20,0,0,1,1,353,asdfgh,asdfgh
336,45,45,0,0,1,1,354,asdfgh,asdfgh
337,15,15,0,0,1,1,355,asdfgh,asdfgh
338,20,20,0,0,1,1,356,asdfgh,asdfgh
339,16,16,0,0,1,1,357,asdfgh,asdfgh
340,20,20,0,0,1,1,358,asdfgh,asdfgh
341,22,22,0,0,1,1,359,asdfgh,asdfgh
342,22,22,0,0,1,1,360,asdfgh,asdfgh
343,20,20,0,0,1,1,361,asdfgh,asdfgh
344,22,22,1,0,1,1,362,asdfgh,asdfgh
345,29,29,0,0,1,1,363,asdfgh,asdfgh
346,39,39,0,0,1,1,364,asdfgh,asdfgh
347,45,45,0,0,1,1,365,asdfgh,asdfgh
348,22,22,1,0,1,1,366,asdfgh,asdfgh
349,20,20,0,0,1,1,367,asdfgh,asdfgh
350,19,19,0,0,1,1,368,asdfgh,asdfgh
351,25,25,4,0,1,1,369,asdfgh,asdfgh
352,15,15,0,0,1,1,370,asdfgh,asdfgh
353,15,15,0,0,1,1,371,asdfgh,asdfgh
354,12,12,1,0,1,1,372,asdfgh,asdfgh
355,5,5,3,0,1,1,373,asdfgh,asdfgh
356,10,10,1,0,1,1,374,asdfgh,asdfgh
357,28,28,2,0,1,1,375,asdfgh,asdfgh
358,16,16,2,0,1,1,376,asdfgh,asdfgh
359,98,98,0,0,1,1,377,asdfgh,asdfgh
360,75,75,2,0,1,1,378,asdfgh,asdfgh
361,68,68,0,0,1,1,379,asdfgh,asdfgh
362,48,48,0,0,1,1,380,asdfgh,asdfgh
363,178,178,1,0,1,1,381,asdfgh,asdfgh
364,129,129,0,0,1,1,382,asdfgh,asdfgh
365,65,65,0,0,1,1,383,asdfgh,asdfgh
366,40,40,0,0,1,1,384,asdfgh,asdfgh
367,110,110,0,0,1,1,385,asdfgh,asdfgh
368,120,120,0,0,1,1,386,asdfgh,asdfgh
369,20,20,13,0,1,1,387,asdfgh,asdfgh
370,7,7,0,0,1,1,388,asdfgh,asdfgh
371,9,9,4,0,1,1,389,asdfgh,asdfgh
372,20,20,12,0,1,1,390,asdfgh,asdfgh
373,35,35,1,0,1,1,391,asdfgh,asdfgh
374,36,36,1,0,1,1,392,asdfgh,asdfgh
375,49,49,0,0,1,1,393,asdfgh,asdfgh
376,30,30,2,0,1,1,394,asdfgh,asdfgh
377,28,28,5,0,1,1,395,asdfgh,asdfgh
378,85,85,0,0,1,1,396,asdfgh,asdfgh
379,95,95,0,0,1,1,397,asdfgh,asdfgh
380,160,160,0,0,1,1,398,asdfgh,asdfgh
381,75,75,0,0,1,1,399,asdfgh,asdfgh
382,155,155,0,0,1,1,400,asdfgh,asdfgh
383,2,2,18,0,1,1,401,asdfgh,asdfgh
384,1,1,0,0,1,1,402,asdfgh,asdfgh
385,11,11,5,0,1,1,403,asdfgh,asdfgh
386,16,16,7,0,1,1,404,asdfgh,asdfgh
387,1.5,1.5,46,0,1,1,405,asdfgh,asdfgh
388,2,2,39,0,1,1,406,asdfgh,asdfgh
389,2.5,2.5,20,0,1,1,407,asdfgh,asdfgh
390,3,3,19,0,1,1,408,asdfgh,asdfgh
391,4,4,6,0,1,1,409,asdfgh,asdfgh
392,7,7,14,0,1,1,410,asdfgh,asdfgh
393,0.5,0.5,83,0,1,1,411,asdfgh,asdfgh
394,15,15,10,0,1,1,412,asdfgh,asdfgh
395,18,18,23,0,1,1,413,asdfgh,asdfgh
396,12,12,3,0,1,1,414,asdfgh,asdfgh
397,26,26,3,0,1,1,415,asdfgh,asdfgh
398,18,18,0,0,1,1,416,asdfgh,asdfgh
399,5,5,34,0,1,1,417,asdfgh,asdfgh
400,29,29,2,0,1,1,418,asdfgh,asdfgh
401,40,40,5,0,1,1,419,asdfgh,asdfgh
402,98,98,0,0,1,1,420,asdfgh,asdfgh
403,24,24,3,0,1,1,421,asdfgh,asdfgh
404,29,29,2,0,1,1,422,asdfgh,asdfgh
405,59,59,8,0,1,1,423,asdfgh,asdfgh
406,48,48,2,0,1,1,424,asdfgh,asdfgh
407,75,75,5,0,1,1,425,asdfgh,asdfgh
408,20,20,0,0,1,1,426,asdfgh,asdfgh
409,25,25,3,0,1,1,427,asdfgh,asdfgh
410,19,19,2,0,1,1,428,asdfgh,asdfgh
411,9,9,8,0,1,1,429,asdfgh,asdfgh
412,10,10,114,0,1,1,430,asdfgh,asdfgh
413,12,12,0,0,1,1,431,asdfgh,asdfgh
414,20,20,3,0,1,1,432,asdfgh,asdfgh
415,20,20,12,0,1,1,433,asdfgh,asdfgh
416,25,25,17,0,1,1,434,asdfgh,asdfgh
417,28,28,1,0,1,1,435,asdfgh,asdfgh
418,39,39,2,0,1,1,436,asdfgh,asdfgh
419,15,15,10,0,1,1,437,asdfgh,asdfgh
420,18,18,9,0,1,1,438,asdfgh,asdfgh
421,12,12,76,0,1,1,439,asdfgh,asdfgh
422,8,8,10,0,1,1,440,asdfgh,asdfgh
423,10,10,4,0,1,1,441,asdfgh,asdfgh
424,7,7,8,0,1,1,442,asdfgh,asdfgh
425,16,16,29,0,1,1,443,asdfgh,asdfgh
426,18,18,4,0,1,1,444,asdfgh,asdfgh
427,20,20,11,0,1,1,445,asdfgh,asdfgh
428,8,8,39,0,1,1,446,asdfgh,asdfgh
429,7,7,17,0,1,1,447,asdfgh,asdfgh
430,5,5,21,0,1,1,448,asdfgh,asdfgh
431,15,15,10,0,1,1,449,asdfgh,asdfgh
432,620,620,0,0,1,1,450,asdfgh,asdfgh
433,10,10,25,0,1,1,451,asdfgh,asdfgh
434,17,17,0,0,1,1,452,asdfgh,asdfgh
435,40,40,2,0,1,1,453,asdfgh,asdfgh
436,55,55,2,0,1,1,454,asdfgh,asdfgh
437,8,8,2,0,1,1,455,asdfgh,asdfgh
438,118,118,1,0,1,1,456,asdfgh,asdfgh
439,150,150,0,0,1,1,457,asdfgh,asdfgh
440,202,202,0,0,1,1,458,asdfgh,asdfgh
441,36,36,0,0,1,1,459,asdfgh,asdfgh
442,22,22,1,0,1,1,460,asdfgh,asdfgh
443,7,7,5,0,1,1,461,asdfgh,asdfgh
444,10,10,31,0,1,1,462,asdfgh,asdfgh
445,288,28,0,0,1,1,463,asdfgh,asdfgh
446,60,60,2,0,1,1,464,asdfgh,asdfgh
447,85,85,2,0,1,1,465,asdfgh,asdfgh
448,14,14,38,0,1,1,466,asdfgh,asdfgh
449,40,40,2,0,1,1,467,asdfgh,asdfgh
450,185,185,2,0,1,1,468,asdfgh,asdfgh
451,130,130,0,0,1,1,469,asdfgh,asdfgh
452,120,120,0,0,1,1,470,asdfgh,asdfgh
453,30,30,0,0,1,1,471,asdfgh,asdfgh
454,35,35,2,0,1,1,473,asdfgh,asdfgh
455,48,48,2,0,1,1,474,asdfgh,asdfgh
456,23,23,1,0,1,1,475,asdfgh,asdfgh
457,2,2,41,0,1,1,476,asdfgh,asdfgh
458,2,2,8,0,1,1,477,asdfgh,asdfgh
459,72,72,0,0,1,1,478,asdfgh,asdfgh
460,5,5,86,0,1,1,479,asdfgh,asdfgh
461,130,130,1,0,1,1,480,asdfgh,asdfgh
462,28,28,0,0,1,1,481,asdfgh,asdfgh
463,48,48,0,0,1,1,482,asdfgh,asdfgh
464,45,45,2,0,1,1,483,asdfgh,asdfgh
465,38,38,3,0,1,1,484,asdfgh,asdfgh
466,35,35,0,0,1,1,485,asdfgh,asdfgh
467,285,285,0,0,1,1,486,asdfgh,asdfgh
468,70,70,0,0,1,1,487,asdfgh,asdfgh
469,27,27,0,0,1,1,488,asdfgh,asdfgh
470,67,67,0,0,1,1,489,asdfgh,asdfgh
471,78,78,0,0,1,1,490,asdfgh,asdfgh
472,46,46,0,0,1,1,491,asdfgh,asdfgh
473,105,105,0,0,1,1,492,asdfgh,asdfgh
474,28,28,0,0,1,1,493,asdfgh,asdfgh
475,267,267,1,0,1,1,494,asdfgh,asdfgh
476,160,160,0,0,1,1,495,asdfgh,asdfgh
477,145,145,0,0,1,1,496,asdfgh,asdfgh
478,160,160,0,0,1,1,497,asdfgh,asdfgh
479,40,40,2,0,1,1,498,asdfgh,asdfgh
480,8,8,6,0,1,1,500,asdfgh,asdfgh
481,8,8,3,0,1,1,501,asdfgh,asdfgh
482,8,8,0,0,1,1,502,asdfgh,asdfgh
483,10,10,0,0,1,1,503,asdfgh,asdfgh
484,350,350,0,0,1,1,504,asdfgh,asdfgh
485,150,150,0,0,1,1,505,asdfgh,asdfgh
486,180,180,0,0,1,1,506,asdfgh,asdfgh
487,162,162,0,0,1,1,507,asdfgh,asdfgh
488,193,193,0,0,1,1,509,asdfgh,asdfgh
489,105,105,0,0,1,1,510,asdfgh,asdfgh
490,115,115,0,0,1,1,512,asdfgh,asdfgh
491,135,135,0,0,1,1,514,asdfgh,asdfgh
492,87,87,0,0,1,1,515,asdfgh,asdfgh
493,45,45,2,0,1,1,517,asdfgh,asdfgh
494,45,45,0,0,1,1,518,asdfgh,asdfgh
495,50,50,2,0,1,1,519,asdfgh,asdfgh
496,1.5,1.5,0,0,1,1,520,asdfgh,asdfgh
497,58,58,0,0,1,1,521,asdfgh,asdfgh
498,11,11,0,0,1,1,522,asdfgh,asdfgh
